VÍNCULO;CATEGORIA;CARGO;REFERÊNCIA CARGO;SÍMBOLO FUNÇÃO;ANO EXERCÍCIO;LOTAÇÃO EXERCÍCIO; TIPO FOLHA;REMUN_BASICA;VANT_PESSOAIS;FUNC_COMISSIONADA;GRAT_NATALINA;HORAS_EXTRAS;OUTRAS_EVENTUAIS;ABONO_PERMANENCIA;REVERSAO_TETO_CONST;IMPOSTO_RENDA;PREVIDENCIA;FALTAS;REM_LIQUIDA;DIARIAS;AUXILIOS;VANT_INDENIZATORIAS
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S42;;2014;Serviço de Pagamento da Folha de Pessoal;Normal;28177,89;1592,12;0;0;0;0;0;0;-6023,72;-4704,23;0;19042,06;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S42;FC-3;2014;Assessoria Técnica da DGER;Normal;28177,89;862,82;5762,32;0;0;0;0;0;-6530,61;-751,99;0;27520,43;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S42;FC-2;2014;Serviço de Cadastro de Fornecedores;Normal;28177,89;2465,21;4141,67;0;0;0;0;0;-7852,77;-751,99;0;26180,01;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S44;FC-3;2012;Segunda Vice-Presidência;Normal;29842,16;2777,25;5762,32;0;0;0;0;0;-8725,51;-751,99;0;28904,23;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S44;FC-3;2012;Assessoria Técnica da DGER;Normal;29842,16;3010,5;5762,32;0;0;0;0;0;-5852,82;-5289,93;0;27472,23;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S44;FC-3;2012;Assessoria Técnica da DGER;Suplementar;0;0;0;0;0;0;0;0;-28,38;0;0;-28,38;0;0;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S44;FC-2;2012;Serviço de Auditoria de Admissões e Concessões;Normal;29842,16;1527,49;4141,67;0;0;0;0;0;-7954,94;-751,99;0;26804,39;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S44;FC-2;2012;Gabinete da Senadora Zenaide Maia;Normal;29814,61;2777,25;4141,67;0;0;0;0;0;-8276,48;-751,99;0;27705,06;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S44;FC-3;2012;Coordenação de Controle e Validação de Processos;Normal;28584,53;1524,87;5762,32;0;0;0;0;0;-7382,88;-5863,55;0;22625,29;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S44;FC-3;2012;Coordenação de Controle e Validação de Processos;Suplementar;1230,59;138,44;0;0;0;0;0;0;-344,95;-260,12;0;763,96;0;0;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;;1985;Secretaria de Finanças, Orçamento e Contabilidade;Normal;29435,9;10657,53;0;0;0;0;6513,66;-800,11;-8113,11;-6513,66;0;31180,21;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-1;1996;Serviço de Instrução e Cálculos;Normal;33168,52;3759,81;2521,02;0;0;0;0;-156,03;-8060,06;-6064,31;0;25168,95;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-2;1996;Serviço de Análise de Conformidade;Normal;31052,19;4220,22;4141,67;0;0;0;0;-120,76;-7211,84;-5749,68;0;26331,8;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-3;1996;Coordenação de Benefícios Previdenciários;Normal;29435,89;9649,39;5762,32;0;0;0;0;-5554,28;-8155,91;-6474,13;0;24663,28;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;;1996;Serviço de Auditoria Contábil;Normal;29435,9;9501,95;0;0;0;0;0;0;-7805,17;-6446,12;0;24686,56;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-2;2009;Serviço de Apoio Administrativo da COPAG;Normal;29435,9;2656,07;4141,67;0;0;0;0;0;-7575,63;-5145,4;0;23512,61;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-3;2009;Coordenação de Contabilidade;Normal;29435,9;2430,98;5762,32;0;0;0;0;0;-8406,34;-751,99;0;28470,87;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-1;2009;Núcleo de Sup. Téc., Ges. da Inf. Or. e SI.-Brasil;Normal;29435,89;2566,03;2521,02;0;0;0;0;0;-7761,06;-751,99;0;26009,89;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-3;2009;Gabinete do Senador Rogério Carvalho;Normal;29435,9;2295,92;5762,32;0;0;0;0;0;-7941,08;-5076,97;0;24476,09;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-2;2009;Serviço de Auditoria Contábil;Normal;29435,89;5215,12;4141,67;0;0;0;0;0;-8145,65;-5631,62;0;25015,41;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;CONTABILIDADE;S45;FC-4;2010;Secretaria de Administração de Contratações;Normal;29435,9;2475,99;7382,98;0;0;0;0;-1,55;-8857,12;-751,99;0;29684,21;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;DIRETOR DE SECRETARIA;S45;SF03;1998;Secretaria de Comunicação Social;Normal;32757,2;225,09;7382,98;0;0;0;0;-1071,95;-8370,51;-5314,56;0;25608,25;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;DIRETOR DE SECRETARIA;S45;SF03;2009;Secretaria de Transparência do SF;Normal;29435,9;2521,01;7382,98;0;0;0;0;-46,57;-8424,09;-5119,74;0;25749,49;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENFERMAGEM;S44;;2012;Serviço Médico de Emergência;Normal;29842,16;786,91;0;0;0;925,75;0;0;-6832,51;-751,99;0;23970,32;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENFERMAGEM;S44;FC-3;2012;Coordenação de Autorização do SIS;Normal;29842,16;786,91;5762,32;0;0;925,75;0;0;-7930,07;-4867,44;0;24519,63;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENFERMAGEM;S44;;2012;Serviço Médico de Emergência;Normal;29842,16;1712,64;0;0;0;2205,84;0;0;-7073,16;-5043,34;0;21644,14;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENFERMAGEM;S44;FC-3;2012;Coordenação de Atendimento e Relacionamento;Normal;29842,16;786,91;5762,32;0;0;925,75;0;0;-8497,06;-751,99;0;28068,09;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENFERMAGEM;S44;FC-3;2012;Coordenação de Atenção à Saúde do Servidor;Normal;29842,16;1990,36;5762,32;0;0;925,75;0;0;-8941,68;-751,99;0;28826,92;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENFERMAGEM;S45;;1989;Coordenação de Autorização do SIS;Normal;28290,36;3691,47;0;0;0;900,36;5818,65;0;-8975,1;-5818,65;0;23907,09;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENFERMAGEM;S45;;1999;Serviço Médico de Emergência;Normal;27256,88;2521,01;0;0;0;2263,8;5353,38;0;-8879,49;-5353,38;0;23162,2;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;;2014;Assessoria Técnica da DIREG;Normal;28177,87;1520,21;0;0;0;0;0;0;-6558,85;-751,99;0;22387,24;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;FC-3;2014;Secretaria de Infraestrutura;Normal;28177,89;2465,21;5762,32;0;0;821,73;0;0;-8661,98;-751,99;0;27813,18;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;FC-2;2014;Coord. de Projetos e Obras de Infraestrutura;Normal;28177,89;2465,21;4141,67;0;0;821,73;0;0;-8149,73;-751,99;0;26704,78;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;FC-2;2014;Gabinete do Senador Elmano Férrer;Normal;28177,89;2465,21;4141,67;0;0;0;0;0;-7200,75;-4870,11;0;22713,91;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;;2014;Serviço de Projetos de Infraestrutura;Normal;28177,88;0;0;0;0;821,73;0;0;-6390,46;-751,99;0;21857,16;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;;2014;Coord. de Projetos e Obras de Infraestrutura;Normal;28177,89;1703,12;0;0;0;821,73;0;0;-6801,5;-751,99;0;23149,25;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;FC-4;2014;Secretaria de Infraestrutura;Normal;28177,89;2465,21;7382,98;0;0;821,73;0;0;-8422,36;-4870,11;0;25555,34;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;FC-3;2014;Serviço de Orçamentos;Normal;28177,89;1701,79;5762,32;0;0;0;0;0;-7942,33;-751,99;0;26947,68;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;FC-2;2014;Escritório Setorial de Gestão da SINFRA;Normal;28177,88;0;4141,67;0;0;0;0;0;-7154,49;-751,99;0;24413,07;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;;2014;Coord. de Projetos e Obras de Infraestrutura;Normal;28177,88;1807,82;0;0;0;0;0;0;-6443,11;-751,99;0;22790,6;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;;2014;Coord. de Projetos e Obras de Infraestrutura;Normal;28177,89;780,65;0;0;0;0;0;0;-6308,78;-751,99;0;21897,77;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S42;FC-3;2014;Coordenação de Projetos e Reformas;Normal;28177,89;2465,21;5762,32;0;0;821,73;0;0;-8356,43;-751,99;0;28118,73;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S44;;2012;Serviço de Manutenção Eletromecânica;Normal;29842,16;0;0;0;0;0;0;0;-6078,22;-4717,94;0;19046;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S44;FC-1;2012;Serv. Operação do Sistema de Votações Eletrônicas;Normal;29842,16;0;2521,02;0;0;0;0;0;-6730,89;-4717,94;0;20914,35;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S44;;2012;Coord. de Projetos e Obras de Infraestrutura;Normal;29842,14;2777,25;0;0;0;0;0;0;-7267,56;-751,99;0;24599,84;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S45;FC-2;2009;Serviço de Auditoria de Operações de TI;Normal;29435,9;2701,08;4141,67;0;0;0;0;0;-7585,65;-5153,95;0;23539,05;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S45;;2009;Coord. de Projetos e Obras de Infraestrutura;Normal;29435,9;2701,08;0;0;0;0;0;0;-6446,69;-5153,95;0;20536,34;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;ENGENHARIA;S45;;2009;Serviço de Manutenção Eletromecânica;Normal;29435,9;2430,98;0;0;0;0;0;0;-6490,8;-5102,63;0;20273,45;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;FARMÁCIA;S44;;2012;Serviço Médico de Emergência;Normal;29842,16;1400,29;0;0;0;925,75;0;0;-7057,88;-751,99;0;24358,33;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;FISIOTERAPIA;S44;FC-2;2012;Gabinete do Senador Omar Aziz;Normal;29842,16;1481,2;4141,67;0;0;0;0;0;-7969,92;-751,99;0;26743,12;0;0;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2012;Serviço de Apoio Administrativo da COSTIC;Normal;28966,78;566,16;2271,24;0;0;0;0;0;-7149,39;-751,99;0;23902,8;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-1;2014;Serviço de Suporte a Equipamentos Serv. de Rede;Normal;28177,89;1479,12;2521,02;0;0;0;0;0;-7014,61;-751,99;0;24411,43;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-3;2014;Núcleo de Quali. e Padron. de Proc. e Prod. de Sof;Normal;28177,89;1561,3;5762,32;0;0;0;0;0;-7811,33;-751,99;0;26938,19;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Soluções para o Congresso Nacional;Normal;28177,89;1602,38;0;0;0;0;0;0;-6957;-751,99;0;22071,28;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serv. de Soluções para Info. Legis. e Jurídica;Normal;28177,89;2465,21;0;0;0;0;0;0;-6639,46;-751,99;0;23251,65;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serv. de Soluções para Info. Legis. e Jurídica;Suplementar;0;0;0;0;0;0;0;0;-20,36;0;0;-20,36;0;0;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Desenv. do Sist. de Votação Eletrônica;Normal;28177,89;903,91;0;0;0;0;0;0;-6402,08;-751,99;0;21927,73;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2014;Serviço de Soluções para o Orç. e Fiscalização;Normal;28177,89;1479,12;4141,67;0;0;0;0;0;-7033,24;-4682,76;0;22082,68;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Produção da COINTI;Normal;28177,89;2383,03;0;0;0;0;0;0;-6659,84;-751,99;0;23149,09;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serv. de Suporte à Infra. de Estações de Trabalho;Normal;28177,89;1602,38;0;0;0;0;0;0;-6345,21;-751,99;0;22683,07;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-1;2014;Núcleo de Quali. e Padron. de Proc. e Prod. de Sof;Normal;28177,89;0;2521,02;0;0;0;0;0;-6798,84;-751,99;0;23148,08;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2014;Serviço de Soluções Corporativas;Normal;28177,89;1479,12;4141,67;0;0;0;0;0;-7578,82;-751,99;0;25467,87;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2014;Serviço de Soluções para Área de Recursos Humanos;Normal;28177,88;1561,3;4141,67;0;0;0;0;0;-7115,76;-4698,37;0;22066,72;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2014;Serviço de Suporte a Banco de Dados;Normal;28177,89;657,38;4141,67;0;0;0;0;0;-5722,45;-751,99;0;26502,5;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2014;Serv. de Soluç. p/ Áreas de Info., Doc. e Com. Soc;Normal;28177,89;2424,12;4141,67;0;0;0;0;0;-7712,33;-751,99;0;26279,36;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2014;Serv. de Soluç. p/ Áreas de Info., Doc. e Com. Soc;Suplementar;0;76,31;0;0;0;0;0;0;-19,2;0;0;57,11;0;0;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-3;2014;Coordenação de Atendimento;Normal;28177,89;657,38;5762,32;0;0;0;0;0;-7779,84;-751,99;0;26065,76;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Suporte a Banco de Dados;Normal;28177,89;1520,21;0;0;0;0;0;0;-6442,73;-751,99;0;22503,38;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Suporte a Banco de Dados;Suplementar;0;0;0;0;0;0;0;0;-14,67;0;0;-14,67;0;0;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-1;2014;Gabinete do Senador José Serra;Normal;28177,88;821,73;5762,32;0;0;0;0;0;-7617,4;-751,99;0;26392,54;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Núcleo de Quali. e Padron. de Proc. e Prod. de Sof;Normal;28177,89;821,73;0;0;0;0;0;0;-5852,12;-4557,85;0;18589,65;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Suporte a Equipamentos Serv. de Rede;Normal;28177,89;2383,03;0;0;0;0;0;0;-6745,15;-751,99;0;23063,78;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Soluções para o Prc. Leg. Eletrônico;Normal;28177,89;657,38;0;0;0;0;0;0;-6277,76;-751,99;0;21805,52;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2014;Serviço de Suporte a Banco de Dados;Normal;28177,89;2465,21;3607,26;0;0;0;0;0;-6139,28;-4870,11;0;23240,97;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Soluções para Áreas de Asses. Superior;Normal;28177,89;1602,38;0;0;0;0;0;0;-4454,54;-4706,18;0;20619,55;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Soluções para Portais;Normal;28177,89;1396,95;0;0;0;0;0;0;-5171;-751,99;0;23651,85;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;FC-2;2014;Serviço de Gerência de Mudanças;Normal;28177,89;123,26;4141,67;0;0;0;0;0;-7230,19;-751,99;0;24460,64;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S42;;2014;Serviço de Soluções para Gabinetes Parlamentares;Normal;28177,89;1438,03;0;0;0;0;0;0;-6324,48;-751,99;0;22539,45;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;;2010;Servidores Afastados - SF;Suplementar;0;0;0;0;0;0;0;0;0;-7185,56;0;-7185,56;0;0;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;FC-2;2012;Serviço de Informação e Divulgação;Normal;29842,16;2777,25;4141,67;0;0;0;0;0;-8210,34;-751,99;0;27798,75;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;;2012;Serviço de Soluções para o Plenário;Normal;29842,16;2674,76;0;0;0;0;0;0;-7301,45;-751,99;0;24463,48;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;;2012;Serv. de Soluções para Info. Legis. e Jurídica;Normal;29842,16;0;0;0;0;0;0;0;-6631,93;-751,99;0;22458,24;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;FC-3;2012;Coord. de Infraestrutura de Tec. da Informação;Normal;29842,16;2777,25;5762,32;0;0;0;0;0;-8805,03;-751,99;0;28824,71;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;FC-3;2012;Núcleo de Gestão e Apoio às Cont. Tecn. Informação;Normal;29842,16;2777,25;5762,32;0;0;0;0;0;-8665,27;-751,99;0;28964,47;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;;2012;Núcleo de Quali. e Padron. de Proc. e Prod. de Sof;Normal;29842,16;92,57;0;0;0;0;0;0;-6105,53;-4735,53;0;19093,67;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;FC-1;2012;Serviço de Soluções para o Congresso Nacional;Normal;29842,16;1897,79;2521,02;0;0;0;0;0;-7738,49;-751,99;0;25770,49;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;;2012;Serv. de Soluç. p/ Áreas de Info., Doc. e Com. Soc;Normal;29842,12;2777,25;0;0;0;0;0;0;-7275,58;-751,99;0;24591,8;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;;2012;Serviço de Suporte a Equipamentos Serv. de Rede;Normal;29842,15;1805,21;0;0;0;0;0;0;-7033,5;-751,99;0;23861,87;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S44;;2012;Serviço de Soluções para Portais;Normal;29842,16;1620,06;0;0;0;0;0;0;-7015,81;-751,99;0;23694,42;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1976;Serv. de Suporte à Infra. de Estações de Trabalho;Normal;29435,9;11625,19;0;0;0;0;6513,66;-1767,77;-9936,29;-6513,66;0;29357,03;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1983;Gabinete Administrativo do PRODASEN;Normal;29435,89;12651,14;0;0;0;0;6513,66;-2793,71;-9936,29;-6513,66;0;29357,03;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1983;Serviço de Gerência de Mudanças;Normal;29481,15;10416,23;0;0;0;0;6513,66;-604,06;-9936,29;-6513,66;0;29357,03;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;FC-2;1984;Serviço de Ensino a Distancia;Normal;31158,61;7055,16;4141,67;0;0;0;6308,54;-3062,12;-9884,16;-6308,54;0;29409,16;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1985;Serviço de Atendimento Administrativo;Normal;31065,55;9221,27;0;0;0;0;6513,66;-993,5;-9128,98;-6513,66;0;30164,34;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1985;Serv. de Suporte à Infra. de Estações de Trabalho;Normal;31150,7;7238,24;0;0;0;0;6341,82;0;-9583,32;-6341,82;0;28805,62;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1985;Serviço de Suporte a Banco de Dados;Normal;30983,27;9129;0;0;0;0;6513,66;-818,95;-9779,89;-6513,66;0;29513,43;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1985;Escritório Setorial de Gestão do PRODASEN;Normal;29435,9;13610,18;0;0;0;0;6513,66;-3752,76;-9832,01;-6513,66;0;29461,31;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;FC-1;1985;Segunda-Secretaria;Normal;29435,9;12651,72;2521,02;0;0;0;0;-5315,32;-8092,9;-6513,66;0;24686,76;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1985;Serviço de Atendimento Administrativo;Normal;31025,66;8552,12;0;0;0;0;6513,66;-284,46;-9936,29;-6513,66;0;29357,03;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1985;Núcleo de Processos de Contratações;Normal;35661,91;4459,95;0;0;0;0;0;-828,54;-8040,77;-6513,66;0;24738,89;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1989;Serviço de Registro de Coleções de Revistas;Normal;30536,13;6593,39;0;0;0;0;0;0;-5631,26;-6102,53;0;25395,73;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;FC-2;1989;Serv. de Desen. de TI e Atualização Tecnológica;Normal;29435,9;11827,61;4141,67;0;0;0;0;-6111,86;-7467,59;-6513,66;0;25312,07;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1989;Serviço de Apoio Administrativo da COLEP;Normal;34093,08;5303,38;0;0;0;0;0;-103,14;-8145,04;-6513,66;0;24634,62;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;FC-2;1989;Serviço de Atendimento Legislativo;Normal;29435,9;11422,45;4141,67;0;0;0;0;-5706,7;-8003,78;-751,99;0;30537,55;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;FC-1;1989;Gabinete do Senador Eduardo Girão;Normal;29435,9;11733,6;2521,02;0;0;0;0;-4397,2;-7988,63;-6513,66;0;24791,03;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1989;Serviço de Apoio Administrativo da COINTI;Normal;29435,89;12099,08;801,61;0;0;0;0;-3043,26;-8145,04;-6513,66;0;24634,62;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1991;Serviço de Ensino a Distancia;Normal;31090,76;8621,33;0;0;0;0;0;-418,77;-8092,9;-6513,66;0;24686,76;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1991;Serviço de Suporte a Banco de Dados;Normal;29435,9;9703,86;0;0;0;0;6484,48;0;-9841,93;-6484,48;0;29297,83;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1992;Serviço de Suporte à Infraestrutura de Rede;Normal;31181,87;6504,17;0;0;0;0;0;0;-7734,88;-6208,27;0;23742,89;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1992;Escritório Setorial de Gestão do PRODASEN;Normal;31083;8804,06;0;0;0;0;0;-593,74;-7284,52;-6513,66;0;25495,14;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1992;Núcleo de Quali. e Padron. de Proc. e Prod. de Sof;Normal;29435,9;11103,35;0;0;0;0;0;-1245,93;-8145,04;-6513,66;0;24634,62;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;FC-1;1992;Servidores em Trânsito - SF;Normal;29435,9;9038,55;1205,33;0;0;0;0;-386,46;-8187,83;-6358,07;0;24747,42;0;982,28;0
EFETIVO;ANALISTA LEGISLATIVO;INFORMÁTICA LEGISLATIVA;S45;;1992;Serviço de Atendimento Legislativo;Normal;31199,32;6102,98;0;0;0;0;0;0;-7696,48;-6135,36;0;23470,46;0;982,28;0
